z0sr,VVZmLOj2TSo,"[0, 1, 1573, 2869, 3363]",
7ysr,0hPfIbGekMw,"[66, 99, 293]",
pXsr,Ud7yu5pcQKo,"[4, 9, 10, 1253]",
rfsr,QDvkM3jUSRg,"[4, 9, 10, 37]","[{'text': 'the way I can approach my plane is well', 'start': 4.299, 'duration': 11.82}, {'text': 'well the technique of what I play I used', 'start': 11.23, 'duration': 6.63}, {'text': 'to play you know a lot of stuff years', 'start': 16.119, 'duration': 5.58}, {'text': 'ago which was you know a lot o legato', 'start': 17.86, 'duration': 5.64}, {'text': 'you know flying up and down the fret', 'start': 21.699, 'duration': 3.691}, {'text': 'board a million miles an hour', 'start': 23.5, 'duration': 6.99}, {'text': 'but when you get older like myself you', 'start': 25.39, 'duration': 6.66}, {'text': 'kind of listen to more stuff which is', 'start': 30.49, 'duration': 5.099}, {'text': ""more melody bist and then but it's not a"", 'start': 32.05, 'duration': 6.03}, {'text': 'lead to know that you can actually do', 'start': 35.589, 'duration': 3.841}, {'text': ""the technique which I've learned from"", 'start': 38.08, 'duration': 3.42}, {'text': ""you know years ago there's no way I"", 'start': 39.43, 'duration': 5.22}, {'text': 'would the way I did is I would play very', 'start': 41.5, 'duration': 5.909}, {'text': 'very small parts you know I never play', 'start': 44.65, 'duration': 6.299}, {'text': 'like being or liquids last 20 seconds', 'start': 47.409, 'duration': 5.701}, {'text': 'long is about to kazillion million notes', 'start': 50.949, 'duration': 5.341}, {'text': ""out it's always very very simple though"", 'start': 53.11, 'duration': 5.129}, {'text': 'just kind of the stuff that liji into', 'start': 56.29, 'duration': 3.63}, {'text': 'something else you know or you know', 'start': 58.239, 'duration': 4.17}, {'text': 'because if i if i played something for', 'start': 59.92, 'duration': 7.61}, {'text': ""example like say TV you know it's like a"", 'start': 62.409, 'duration': 5.121}, {'text': 'you know that kind of thing you know', 'start': 76.71, 'duration': 6.13}, {'text': ""it's a pretty simple you know i'm not"", 'start': 79.99, 'duration': 5.64}, {'text': 'really doing you know amazing you know', 'start': 82.84, 'duration': 5.01}, {'text': ""it's just it's just the choice of notes"", 'start': 85.63, 'duration': 3.72}, {'text': 'where were on the how you actually just', 'start': 87.85, 'duration': 5.54}, {'text': 'fit them in and like if I slow to die', 'start': 89.35, 'duration': 6.839}, {'text': ""that's just that we won't faster on it's"", 'start': 93.39, 'duration': 4.899}, {'text': ""it's pretty simple it's just really a"", 'start': 96.189, 'duration': 4.11}, {'text': 'just a pentatonic with you know you', 'start': 98.289, 'duration': 5.19}, {'text': ""kinda you're mixing the think it's the"", 'start': 100.299, 'duration': 6.301}, {'text': ""Dorian mode and don't quote me on that"", 'start': 103.479, 'duration': 8.31}, {'text': 'but so if I did slowest really if you', 'start': 106.6, 'duration': 9.149}, {'text': 'take an e pentatonic which is like well', 'start': 111.789, 'duration': 5.521}, {'text': ""I'm really doing started from pretty"", 'start': 115.749, 'duration': 4.82}, {'text': 'much halfway through it gone', 'start': 117.31, 'duration': 3.259}, {'text': 'you know you just speed these things up', 'start': 126.12, 'duration': 5.05}, {'text': 'or you know you can stop it halfway', 'start': 128.5, 'duration': 7.29}, {'text': ""through you know you know it's all kind"", 'start': 131.17, 'duration': 6.84}, {'text': ""of we short bursts here nerves it's kind"", 'start': 135.79, 'duration': 5.19}, {'text': 'of way I like to play if I get too', 'start': 138.01, 'duration': 5.64}, {'text': 'excited I just play on too many notes', 'start': 140.98, 'duration': 4.74}, {'text': ""sometimes but you know it's all about"", 'start': 143.65, 'duration': 5.64}, {'text': ""it's about having fun another idea which"", 'start': 145.72, 'duration': 6.21}, {'text': 'I used is kind of kind of using double', 'start': 149.29, 'duration': 4.32}, {'text': 'stops still within kind of the', 'start': 151.93, 'duration': 3.29}, {'text': 'pentatonic scale', 'start': 153.61, 'duration': 4.14}, {'text': 'you know if I played the double stops', 'start': 155.22, 'duration': 7.72}, {'text': ""you know normally you'd be like I kind"", 'start': 157.75, 'duration': 7.05}, {'text': 'of thing when you know but if you I just', 'start': 162.94, 'duration': 3.54}, {'text': 'take them and I go I play them all', 'start': 164.8, 'duration': 12.12}, {'text': 'single note so you know you just', 'start': 166.48, 'duration': 14.009}, {'text': ""incorporate maybe in snowy parched I'll"", 'start': 176.92, 'duration': 13.77}, {'text': 'have to use that whole thing there what', 'start': 180.489, 'duration': 13.681}, {'text': 'I did was I just just kind of still', 'start': 190.69, 'duration': 17.01}, {'text': ""using you know yeah so it's all kind of"", 'start': 194.17, 'duration': 15.72}, {'text': 'really just feet short things that I do', 'start': 207.7, 'duration': 6.59}, {'text': ""I don't really tend to go"", 'start': 209.89, 'duration': 4.4}]"
8ysr,_csUnHsoy-0,"[0, 1, 856]",
kjsr,WImDAkPuKF4,"[2, 17, 30, 55, 408, 837]",
cgsr,WIWxyLBl6II,"[28, 33, 38, 78, 86]",
3dsr,UE2TCPDwzQI,"[66, 382, 648, 701]",
PAsr,wISFHkUmI4E,"[2, 7, 48, 174, 198, 213, 361, 830, 2722]",
aGsr,wNcVEIdYqwQ,"[2, 7, 17, 95, 116, 135]",
SRsr,ewZ5Z7zUfX0,"[2, 7, 48, 104, 235, 2310]",
gLsr,f-tovECuxFo,"[31, 40, 57, 117]",
ymsr,f1LlhbYGJWw,"[0, 1, 893]",
SQsr,_wjJE86Krw8,"[2, 30, 55]",
6rsr,,"[0, 27]",
RPsr,mNjEwfR0OWo,"[13, 14]",
z4sr,mP1BKfuiQfQ,"[52, 1931]","[{'text': 'trademark of you', 'start': 0.0, 'duration': 2.84}, {'text': 'I think you know the situation of', 'start': 6.75, 'duration': 5.92}, {'text': 'rainbow into reactions', 'start': 9.66, 'duration': 7.12}, {'text': 'think that your son', 'start': 12.67, 'duration': 4.11}, {'text': 'nope', 'start': 18.75, 'duration': 2.27}, {'text': 'so', 'start': 23.439, 'duration': 3.461}, {'text': 'much was always been your breathing', 'start': 25.1, 'duration': 4.43}, {'text': ""that's what separated you guys for you"", 'start': 26.9, 'duration': 5.63}, {'text': 'guys', 'start': 29.53, 'duration': 3.0}, {'text': 'no I said', 'start': 38.71, 'duration': 2.75}, {'text': 'prosit', 'start': 42.219, 'duration': 3.0}, {'text': ""isn't all there"", 'start': 46.579, 'duration': 3.201}, {'text': ""you see how what they're doing now Kevin"", 'start': 57.539, 'duration': 5.781}, {'text': 'do you really where you guys were when', 'start': 60.68, 'duration': 4.58}, {'text': 'you were in their first year together', 'start': 63.32, 'duration': 4.47}, {'text': ""they've come so far together why I am"", 'start': 65.26, 'duration': 4.87}, {'text': 'the last year to present this challenge', 'start': 67.79, 'duration': 3.68}, {'text': 'team', 'start': 70.13, 'duration': 3.56}, {'text': 'is it visit me we equate the way you', 'start': 71.47, 'duration': 6.24}, {'text': 'guys did in their first year no two', 'start': 73.69, 'duration': 7.16}, {'text': 'totally different situation', 'start': 77.71, 'duration': 3.14}, {'text': 'the whole', 'start': 82.24, 'duration': 2.839}, {'text': 'yes it is no worry about urgency this is', 'start': 89.59, 'duration': 7.269}, {'text': 'kind of it oh no gotta get three other', 'start': 92.659, 'duration': 8.011}, {'text': ""artists use this drill well we've used"", 'start': 96.859, 'duration': 7.5}, {'text': 'all of our lifelines then I feel like', 'start': 100.67, 'duration': 5.929}, {'text': 'that', 'start': 104.359, 'duration': 2.24}, {'text': ""it's not a cool no keep your composure"", 'start': 106.66, 'duration': 11.26}, {'text': 'novices you guys were psalm that for', 'start': 112.16, 'duration': 7.35}, {'text': ""lack of a better word as I've ever seen"", 'start': 117.92, 'duration': 3.36}, {'text': 'you have to came to my guess is after', 'start': 119.51, 'duration': 3.75}, {'text': 'two or three days you feel a little', 'start': 121.28, 'duration': 4.52}, {'text': 'different', 'start': 123.26, 'duration': 2.54}, {'text': 'no cuz boss and you know', 'start': 128.01, 'duration': 7.55}, {'text': 'just turn around and that back the back', 'start': 132.31, 'duration': 6.03}, {'text': 'absolutely', 'start': 135.56, 'duration': 2.78}, {'text': ""Shaquille O'Neal does play tomorrow"", 'start': 146.65, 'duration': 4.6}, {'text': 'night how much does that open things up', 'start': 148.73, 'duration': 4.38}, {'text': 'for you guys underneath the terms of', 'start': 151.25, 'duration': 4.5}, {'text': 'your different offensive option is a sub', 'start': 153.11, 'duration': 4.56}, {'text': 'C and a lot of success with him in the', 'start': 155.75, 'duration': 6.86}, {'text': 'lineup early in the season this is to', 'start': 157.67, 'duration': 4.94}, {'text': ""come back who's the flesh Michelle for"", 'start': 163.6, 'duration': 6.3}, {'text': 'giving us a bigger', 'start': 169.93, 'duration': 3.93}]"
bMsr,mWAY1cx2kws,"[839, 2677]","[{'text': 'most gift baskets can be pretty easy to', 'start': 0.65, 'duration': 5.709}, {'text': ""make I'm not saying they're totally easy"", 'start': 4.049, 'duration': 5.251}, {'text': ""but after you've been making your facets"", 'start': 6.359, 'duration': 5.28}, {'text': 'for a while you get to understand how to', 'start': 9.3, 'duration': 5.459}, {'text': 'pack the container how to add the', 'start': 11.639, 'duration': 6.001}, {'text': 'products how to put in the shred and', 'start': 14.759, 'duration': 5.911}, {'text': 'angle the enhancements and then close', 'start': 17.64, 'duration': 6.09}, {'text': 'the gift in shrink wrap or cellophane', 'start': 20.67, 'duration': 5.88}, {'text': 'that this gift still has to be put in a', 'start': 23.73, 'duration': 4.709}, {'text': 'Scylla fan or shrink wrap and then', 'start': 26.55, 'duration': 4.559}, {'text': 'topped with a bow now that can also be', 'start': 28.439, 'duration': 6.091}, {'text': 'relatively easy but then what if you', 'start': 31.109, 'duration': 5.79}, {'text': ""have to ship something like this you're"", 'start': 34.53, 'duration': 5.279}, {'text': 'in one state or one country and a person', 'start': 36.899, 'duration': 4.351}, {'text': 'is in a different state or a different', 'start': 39.809, 'duration': 4.231}, {'text': 'country you want the gift to arrive the', 'start': 41.25, 'duration': 7.05}, {'text': 'same way you made it and you want', 'start': 44.04, 'duration': 6.3}, {'text': 'everything in place how are you going to', 'start': 48.3, 'duration': 4.5}, {'text': ""do that well it doesn't take a lot of"", 'start': 50.34, 'duration': 3.84}, {'text': 'products but you do have to have the', 'start': 52.8, 'duration': 4.079}, {'text': 'right products you need to have tape', 'start': 54.18, 'duration': 6.0}, {'text': 'really a wide tape this is a thinner', 'start': 56.879, 'duration': 6.0}, {'text': 'tape but you want a shipping tape you', 'start': 60.18, 'duration': 5.009}, {'text': 'want bubble wrap the small bubbles', 'start': 62.879, 'duration': 5.911}, {'text': 'really work well in closing either small', 'start': 65.189, 'duration': 6.481}, {'text': 'or large gift baskets or large', 'start': 68.79, 'duration': 5.88}, {'text': 'containers you also need a box that is', 'start': 71.67, 'duration': 6.18}, {'text': 'the correct size for the particular gift', 'start': 74.67, 'duration': 5.61}, {'text': ""basket now you don't want to buy a whole"", 'start': 77.85, 'duration': 5.76}, {'text': 'lot of boxes I find that if you need', 'start': 80.28, 'duration': 5.85}, {'text': 'just one or two boxes then office supply', 'start': 83.61, 'duration': 6.48}, {'text': 'stores are great at having one or two', 'start': 86.13, 'duration': 6.21}, {'text': 'boxes you might also think about having', 'start': 90.09, 'duration': 4.98}, {'text': 'a box that someone else has sent you or', 'start': 92.34, 'duration': 4.5}, {'text': ""maybe one that's in your garage or attic"", 'start': 95.07, 'duration': 4.89}, {'text': 'those boxes are usually a bit unstable', 'start': 96.84, 'duration': 5.61}, {'text': ""because they've been used once usually"", 'start': 99.96, 'duration': 4.799}, {'text': ""and if they've been used once then the"", 'start': 102.45, 'duration': 4.86}, {'text': 'Box in a way loses its integrity and', 'start': 104.759, 'duration': 5.311}, {'text': ""it's not as sturdy as you want it to be"", 'start': 107.31, 'duration': 5.28}, {'text': 'can you imagine having a crushed box', 'start': 110.07, 'duration': 5.22}, {'text': 'with a crushed gift basket arriving at', 'start': 112.59, 'duration': 5.55}, {'text': ""the person's location oh that makes such"", 'start': 115.29, 'duration': 6.09}, {'text': 'a terrible presentation so you want a', 'start': 118.14, 'duration': 5.189}, {'text': ""brand new box one that's never been used"", 'start': 121.38, 'duration': 5.879}, {'text': 'before so you take your wrap gift you', 'start': 123.329, 'duration': 7.111}, {'text': 'wrap it in bubble wrap and then you put', 'start': 127.259, 'duration': 4.261}, {'text': 'it in the box', 'start': 130.44, 'duration': 2.629}, {'text': 'close the box and if', 'start': 131.52, 'duration': 4.16}, {'text': 'is any wiggle room in between the', 'start': 133.069, 'duration': 7.98}, {'text': 'wrapped gift and the box then you close', 'start': 135.68, 'duration': 8.639}, {'text': 'the wiggle room you tighten up the', 'start': 141.049, 'duration': 6.601}, {'text': 'wiggle room with newspaper or some kind', 'start': 144.319, 'duration': 5.581}, {'text': 'of paper just crush it up and put it in', 'start': 147.65, 'duration': 5.16}, {'text': 'the holes the empty areas within the box', 'start': 149.9, 'duration': 5.91}, {'text': 'close up the box put your shipping tag', 'start': 152.81, 'duration': 7.679}, {'text': 'on it and your gift is ready to go again', 'start': 155.81, 'duration': 9.0}, {'text': 'not difficult to wrap a gift but it does', 'start': 160.489, 'duration': 7.381}, {'text': 'like take some time to get used to doing', 'start': 164.81, 'duration': 6.239}, {'text': 'I remember wrapping my first gift and I', 'start': 167.87, 'duration': 8.19}, {'text': 'needed five minutes to get it to UPS', 'start': 171.049, 'duration': 7.59}, {'text': 'which is a one of the shippers that we', 'start': 176.06, 'duration': 5.429}, {'text': 'use quite often and I have five minutes', 'start': 178.639, 'duration': 5.25}, {'text': 'to prepare the wrapping and five minutes', 'start': 181.489, 'duration': 5.46}, {'text': ""to get it to UPS and thankfully I'm only"", 'start': 183.889, 'duration': 5.611}, {'text': 'five minutes away from the closest UPS', 'start': 186.949, 'duration': 4.801}, {'text': 'even though there might be UPS store', 'start': 189.5, 'duration': 6.03}, {'text': 'near you and not the the UPS facility I', 'start': 191.75, 'duration': 7.47}, {'text': 'have the facility near me so you will', 'start': 195.53, 'duration': 6.9}, {'text': 'become familiar with not just making a', 'start': 199.22, 'duration': 5.549}, {'text': 'beautiful design but also packing it', 'start': 202.43, 'duration': 4.82}, {'text': 'properly so it gets to its destination', 'start': 204.769, 'duration': 6.12}, {'text': ""in the same way it looks when you've"", 'start': 207.25, 'duration': 6.759}, {'text': 'packed it so keep those tips in mind you', 'start': 210.889, 'duration': 7.68}, {'text': 'need tape bubble wrap and a sturdy box', 'start': 214.009, 'duration': 8.13}, {'text': ""to get the gift where it's going this is"", 'start': 218.569, 'duration': 5.63}, {'text': 'Shirley George Frazier wishing you', 'start': 222.139, 'duration': 6.02}, {'text': 'baskets of success', 'start': 224.199, 'duration': 3.96}]"
