lauJ,VsXsh44fVF8,"[2, 7, 48, 165, 213, 373, 1368]",
8wuJ,zwOvhuMzvFE,"[5, 16]",
6tuJ,x7INyLjZOIs,"[8, 89, 956]",
W8uJ,J4-_CcHa5m0,"[0, 223, 323]",
uXuJ,,[14],
RquJ,,[14],
2QuJ,QkiQwoiZWx8,"[0, 12, 237]",
P4uJ,PATqka24kts,"[0, 79, 91]",
XMuJ,PI9bA3ZUOac,"[0, 28, 33, 339, 2356]",
p6uJ,HNfrkeaYI0Q,"[0, 1]",
tbuJ,HOcIDOtbg5M,"[11, 1254]","[{'text': 'welcome to the Hosmer and smokehouse', 'start': 2.389, 'duration': 5.2}, {'text': 'right now we are smoking some of the', 'start': 4.89, 'duration': 5.37}, {'text': 'report that we butchered last November', 'start': 7.589, 'duration': 5.371}, {'text': ""it's been brining in a solution of salt"", 'start': 10.26, 'duration': 4.799}, {'text': 'and water and brown sugar and red', 'start': 12.96, 'duration': 3.419}, {'text': 'peppers here at the museum for a couple', 'start': 15.059, 'duration': 3.421}, {'text': ""of months now now it's time to start the"", 'start': 16.379, 'duration': 4.141}, {'text': 'smoking process to actually preserve the', 'start': 18.48, 'duration': 4.59}, {'text': 'meat for hopefully two or three years', 'start': 20.52, 'duration': 4.38}, {'text': 'let me step inside and find it before', 'start': 23.07, 'duration': 12.419}, {'text': 'you bring it out each November for', 'start': 24.9, 'duration': 12.48}, {'text': 'preparing for the holidays Thanksgiving', 'start': 35.489, 'duration': 4.441}, {'text': 'weekend we will whoop some of our pigs', 'start': 37.38, 'duration': 4.56}, {'text': 'here at the museum getting ready to', 'start': 39.93, 'duration': 4.379}, {'text': 'actually brine them and then smoke them', 'start': 41.94, 'duration': 4.5}, {'text': 'from home in here this is a piece of', 'start': 44.309, 'duration': 5.611}, {'text': 'pork that we butchered in November of', 'start': 46.44, 'duration': 7.95}, {'text': '2011 we smoked this in May of 2012 and', 'start': 49.92, 'duration': 5.97}, {'text': 'sliced off some of this actually to use', 'start': 54.39, 'duration': 4.349}, {'text': 'in our sugar camp last weekend and it', 'start': 55.89, 'duration': 6.239}, {'text': 'got quite well very tasty a bit salty', 'start': 58.739, 'duration': 5.221}, {'text': ""but we understand if it's over there"", 'start': 62.129, 'duration': 5.011}, {'text': 'like quite a bit smoking is actually a', 'start': 63.96, 'duration': 5.07}, {'text': 'very time-honored than a way to preserve', 'start': 67.14, 'duration': 4.2}, {'text': 'meat before the age of refrigerators and', 'start': 69.03, 'duration': 4.65}, {'text': 'freezers smoking or pickling was a way', 'start': 71.34, 'duration': 4.5}, {'text': 'to keep meat edible for a longer period', 'start': 73.68, 'duration': 4.799}, {'text': ""of time in this case we're applying"", 'start': 75.84, 'duration': 6.029}, {'text': 'smoke to preserve not to cook so using', 'start': 78.479, 'duration': 5.791}, {'text': 'green fire what is really important this', 'start': 81.869, 'duration': 3.811}, {'text': ""year we're using cherry wood that was"", 'start': 84.27, 'duration': 3.81}, {'text': 'cut down last fall the smoke penetrates', 'start': 85.68, 'duration': 4.77}, {'text': 'the meat dries it out a little bit and', 'start': 88.08, 'duration': 4.77}, {'text': 'then creates this dark creosote layer on', 'start': 90.45, 'duration': 4.98}, {'text': 'the outside creosote or flesh preserving', 'start': 92.85, 'duration': 4.62}, {'text': 'this agrees called it helps to keep the', 'start': 95.43, 'duration': 4.32}, {'text': 'air from penetrating the meat keeps', 'start': 97.47, 'duration': 6.0}, {'text': 'bacteria from out affecting it as well', 'start': 99.75, 'duration': 5.1}, {'text': 'gotta check the meat once in a while', 'start': 103.47, 'duration': 3.3}, {'text': 'wipe off any mold that grows up with', 'start': 104.85, 'duration': 5.18}, {'text': 'vinegar and every smoke smoking this', 'start': 106.77, 'duration': 6.57}, {'text': 'because when we perform that crystal', 'start': 110.03, 'duration': 5.049}, {'text': 'seal on the outside of the park that we', 'start': 113.34, 'duration': 5.16}, {'text': 'cut off the smoke for about about a', 'start': 115.079, 'duration': 5.341}, {'text': 'month here about 30 days historically', 'start': 118.5, 'duration': 5.07}, {'text': 'they were to smoke for two weeks about', 'start': 120.42, 'duration': 5.58}, {'text': '24 hours a day each part of the family', 'start': 123.57, 'duration': 4.049}, {'text': 'bringing a piece of wood into the', 'start': 126.0, 'duration': 4.349}, {'text': 'smokehouse to actually keep the smoke', 'start': 127.619, 'duration': 3.541}, {'text': 'going', 'start': 130.349, 'duration': 3.031}, {'text': 'no more than 110 degrees Fahrenheit', 'start': 131.16, 'duration': 4.53}, {'text': ""again we're not cooking the meat we're"", 'start': 133.38, 'duration': 5.07}, {'text': 'smoking it here as well right now in the', 'start': 135.69, 'duration': 5.43}, {'text': 'cosmos will cows what about the parts of', 'start': 138.45, 'duration': 4.95}, {'text': 'for pigs in here the bacon is already', 'start': 141.12, 'duration': 5.97}, {'text': 'done that smoked for about two weeks and', 'start': 143.4, 'duration': 5.22}, {'text': ""it's getting ready for use in our"", 'start': 147.09, 'duration': 3.48}, {'text': 'balloon camp this year the intrepid', 'start': 148.62, 'duration': 4.59}, {'text': 'balloon camp where our soldiers will fry', 'start': 150.57, 'duration': 4.76}, {'text': 'that up and then cook their potatoes', 'start': 153.21, 'duration': 5.28}, {'text': ""there hardtack after it's been softened"", 'start': 155.33, 'duration': 5.68}, {'text': 'up a bit and hopefully this year have', 'start': 158.49, 'duration': 5.04}, {'text': ""mustn't have to cook there as well we'll"", 'start': 161.01, 'duration': 5.52}, {'text': ""be using this smoked meat once it's been"", 'start': 163.53, 'duration': 5.64}, {'text': 'soaked and cut up in Luisa Backus', 'start': 166.53, 'duration': 4.35}, {'text': 'kitchen this year in the Jones farm', 'start': 169.17, 'duration': 3.54}, {'text': 'kitchen and down in our pioneer', 'start': 170.88, 'duration': 4.62}, {'text': 'farmstead as well come back as often as', 'start': 172.71, 'duration': 4.17}, {'text': ""you'd like and take a peek in the"", 'start': 175.5, 'duration': 3.33}, {'text': 'smokehouse we actually store the meat', 'start': 176.88, 'duration': 4.71}, {'text': 'here also keep an eye on it and let', 'start': 178.83, 'duration': 5.34}, {'text': ""folks see exactly what we've done in the"", 'start': 181.59, 'duration': 7.13}, {'text': 'off season on November to March that', 'start': 184.17, 'duration': 4.55}]"
FXuJ,,"[0, 1, 69, 236, 404]",
tNuJ,j_peizmCXQ4,"[5, 16]","[{'text': ""yukio is a production of the children's"", 'start': 0.03, 'duration': 5.4}, {'text': 'television workshop it sure is a shame', 'start': 2.28, 'duration': 5.61}, {'text': ""that Moka Bhagat kidnapped again if we'd"", 'start': 5.43, 'duration': 3.6}, {'text': 'been paying the slightest bit of', 'start': 7.89, 'duration': 3.18}, {'text': ""attention it probably wouldn't have"", 'start': 9.03, 'duration': 4.229}, {'text': 'happened oh he gets kidnapped like once', 'start': 11.07, 'duration': 2.55}, {'text': 'a week', 'start': 13.259, 'duration': 2.701}, {'text': ""I'm sure he's used to it by now it feels"", 'start': 13.62, 'duration': 5.669}, {'text': ""like I'm dying inside come on let's go"", 'start': 15.96, 'duration': 5.43}, {'text': 'play some more card games Hey look some', 'start': 19.289, 'duration': 4.771}, {'text': 'idiot dropped his cards hands off those', 'start': 21.39, 'duration': 5.49}, {'text': 'are mine Tristan what the hell happened', 'start': 24.06, 'duration': 5.28}, {'text': 'to your voice it sounds all weird and', 'start': 26.88, 'duration': 4.77}, {'text': 'stuff what are you guys talking about', 'start': 29.34, 'duration': 4.14}, {'text': 'seriously it sounds completely different', 'start': 31.65, 'duration': 4.86}, {'text': 'does it hurt to talk like that you guys', 'start': 33.48, 'duration': 5.19}, {'text': ""I've always sounded like this I swear"", 'start': 36.51, 'duration': 5.459}, {'text': 'that voice is all wrong what happened to', 'start': 38.67, 'duration': 5.729}, {'text': 'the Tristan I knew and loved this is', 'start': 41.969, 'duration': 5.09}, {'text': 'unacceptable', 'start': 44.399, 'duration': 2.66}, {'text': 'it sure feels good to know that my', 'start': 56.44, 'duration': 5.29}, {'text': 'friends are backing me up man Joey these', 'start': 59.39, 'duration': 3.81}, {'text': ""guys look like they're way out of your"", 'start': 61.73, 'duration': 3.21}, {'text': 'league maybe we should go looking for', 'start': 63.2, 'duration': 3.69}, {'text': ""some three year olds he'd be better off"", 'start': 64.94, 'duration': 4.59}, {'text': 'facing a Dueling monkey you guys are the', 'start': 66.89, 'duration': 5.46}, {'text': 'worst friends ever hello Joseph happy to', 'start': 69.53, 'duration': 3.48}, {'text': 'see me', 'start': 72.35, 'duration': 3.09}, {'text': ""yes talking cleavage I'm very happy to"", 'start': 73.01, 'duration': 4.92}, {'text': 'see you say hello to your next opponent', 'start': 75.44, 'duration': 5.07}, {'text': ""it's Rex Raptor he was a regional"", 'start': 77.93, 'duration': 5.91}, {'text': 'finalist Hughes said region I foolishly', 'start': 80.51, 'duration': 4.92}, {'text': 'accept your challenge', 'start': 83.84, 'duration': 3.54}, {'text': ""don't do it Joey you'll clearly wipe the"", 'start': 85.43, 'duration': 4.14}, {'text': 'floor with you it is implied that I am', 'start': 87.38, 'duration': 5.489}, {'text': ""punching you gasp hey no fair you can't"", 'start': 89.57, 'duration': 5.79}, {'text': ""punch me while I'm not on screen you had"", 'start': 92.869, 'duration': 3.211}, {'text': 'it coming', 'start': 95.36, 'duration': 2.85}, {'text': ""ever since your voice changed you've"", 'start': 96.08, 'duration': 3.84}, {'text': 'been like a totally different person', 'start': 98.21, 'duration': 3.9}, {'text': ""well actually you've been like the same"", 'start': 99.92, 'duration': 3.63}, {'text': 'person just with a totally different', 'start': 102.11, 'duration': 3.09}, {'text': 'voice but you know what I mean good luck', 'start': 103.55, 'duration': 3.78}, {'text': 'winning this card game without my help', 'start': 105.2, 'duration': 3.51}, {'text': ""yeah cuz you're usually such an"", 'start': 107.33, 'duration': 3.39}, {'text': 'important character just remember our', 'start': 108.71, 'duration': 3.03}, {'text': 'deal Rex', 'start': 110.72, 'duration': 3.45}, {'text': ""and watch out for his time wizard that's"", 'start': 111.74, 'duration': 4.799}, {'text': ""what he used to defeat my harpies you'll"", 'start': 114.17, 'duration': 4.5}, {'text': 'have herpes harpies', 'start': 116.539, 'duration': 4.5}, {'text': ""stop saying herpes I'm gonna go find"", 'start': 118.67, 'duration': 5.25}, {'text': 'Tristan oh I love it when he abandons me', 'start': 121.039, 'duration': 6.81}, {'text': 'must wash away the sin hey Tristan', 'start': 123.92, 'duration': 6.03}, {'text': ""what's up Yugi what are you doing here"", 'start': 127.849, 'duration': 4.381}, {'text': ""you should be helping Joey Joey doesn't"", 'start': 129.95, 'duration': 4.32}, {'text': ""need my help don't you get it Tristan"", 'start': 132.23, 'duration': 3.99}, {'text': ""this is Joey's coming-of-age episode"", 'start': 134.27, 'duration': 3.51}, {'text': ""where he proves he's a real man by"", 'start': 136.22, 'duration': 3.09}, {'text': ""winning a children's card game all by"", 'start': 137.78, 'duration': 5.01}, {'text': ""himself well he's got a hot sister so I"", 'start': 139.31, 'duration': 5.25}, {'text': 'guess I can forgive him for assaulting', 'start': 142.79, 'duration': 3.63}, {'text': ""me and that's what true friendship is"", 'start': 144.56, 'duration': 5.22}, {'text': ""all about what let's just go back hey"", 'start': 146.42, 'duration': 5.55}, {'text': ""Julie I've returned to give you my"", 'start': 149.78, 'duration': 5.819}, {'text': ""support hey Tristan I don't care"", 'start': 151.97, 'duration': 7.07}, {'text': 'time roulette go', 'start': 155.599, 'duration': 3.441}, {'text': 'check it out my dragons stoned', 'start': 165.66, 'duration': 5.26}, {'text': 'well done Joey you believed in the heart', 'start': 169.18, 'duration': 3.48}, {'text': 'of the cards and it came through for you', 'start': 170.92, 'duration': 4.02}, {'text': 'actually it was more like dumb luck', 'start': 172.66, 'duration': 4.38}, {'text': ""same thing really now that I'm all alone"", 'start': 174.94, 'duration': 4.74}, {'text': 'nothing could possibly go wrong', 'start': 177.04, 'duration': 5.49}, {'text': ""it's raping time there's something in"", 'start': 179.68, 'duration': 5.18}, {'text': 'the bushes', 'start': 182.53, 'duration': 2.33}, {'text': ""hello guys it's me Bakura I've been"", 'start': 188.819, 'duration': 4.741}, {'text': 'stalking you for the past five episodes', 'start': 191.609, 'duration': 3.75}, {'text': ""I hope that doesn't seem too suspicious"", 'start': 193.56, 'duration': 4.259}, {'text': 'do we know you he does seem familiar', 'start': 195.359, 'duration': 3.571}, {'text': 'somehow', 'start': 197.819, 'duration': 2.48}, {'text': ""what's the deal with his inappropriate"", 'start': 198.93, 'duration': 4.369}, {'text': 'accent', 'start': 200.299, 'duration': 3.0}, {'text': ""let's all compare ourselves to our cards"", 'start': 207.069, 'duration': 3.42}, {'text': 'in order to set up a plot point for the', 'start': 209.23, 'duration': 3.81}, {'text': ""next episode I'm the flame swordsman"", 'start': 210.489, 'duration': 5.071}, {'text': ""I'm the cyber commander I'm the magician"", 'start': 213.04, 'duration': 5.039}, {'text': ""of faith and I'm the Dark Magician what"", 'start': 215.56, 'duration': 4.53}, {'text': 'about you Bakura this is my favorite', 'start': 218.079, 'duration': 7.711}, {'text': 'card oops wrong one there we go the', 'start': 220.09, 'duration': 7.8}, {'text': 'change of heart if you want to know how', 'start': 225.79, 'duration': 5.899}, {'text': 'it works we can have a duel right now', 'start': 227.89, 'duration': 8.549}, {'text': 'that sounds innocent enough by the way', 'start': 231.689, 'duration': 6.461}, {'text': ""there's something I'd like you to know"", 'start': 236.439, 'duration': 4.44}, {'text': ""you're a bunch of idiots"", 'start': 238.15, 'duration': 4.429}, {'text': 'this came completely out of nowhere', 'start': 240.879, 'duration': 4.23}, {'text': ""that's what you get for hogging all my"", 'start': 242.579, 'duration': 4.541}, {'text': 'screen time you little bitch', 'start': 245.109, 'duration': 4.05}, {'text': 'now to take the Millennium Puzzle and', 'start': 247.12, 'duration': 4.979}, {'text': 'steal your role as main character what', 'start': 249.159, 'duration': 5.61}, {'text': 'in zorks name is going on get your hands', 'start': 252.099, 'duration': 5.581}, {'text': 'off my puzzle you limey fruitcake what', 'start': 254.769, 'duration': 5.28}, {'text': 'say you and I have a card game to decide', 'start': 257.68, 'duration': 4.109}, {'text': 'which one of us deserves to be the main', 'start': 260.049, 'duration': 4.8}, {'text': 'character and when I win this show will', 'start': 261.789, 'duration': 6.481}, {'text': 'be all mine okay but who are you', 'start': 264.849, 'duration': 7.79}, {'text': ""I'm Bakura never heard of you"", 'start': 268.27, 'duration': 4.369}, {'text': 'hi folks here at yugioh we like to have', 'start': 283.509, 'duration': 5.47}, {'text': 'a good laugh as much as the next guy but', 'start': 287.12, 'duration': 3.599}, {'text': 'there comes a time when the laughter', 'start': 288.979, 'duration': 3.75}, {'text': ""must stop and that's usually when"", 'start': 290.719, 'duration': 4.23}, {'text': 'somebody dies recently a treasured', 'start': 292.729, 'duration': 4.921}, {'text': 'member of our cast passed away his name', 'start': 294.949, 'duration': 5.821}, {'text': ""was Tristan Taylor's voice he meant so"", 'start': 297.65, 'duration': 6.359}, {'text': 'much to all of us he made it laugh made', 'start': 300.77, 'duration': 5.819}, {'text': ""us cry I can't believe he's really gone"", 'start': 304.009, 'duration': 4.71}, {'text': ""when I first heard that Tristan's voice"", 'start': 306.589, 'duration': 4.471}, {'text': ""had died I couldn't believe what I was"", 'start': 308.719, 'duration': 4.801}, {'text': 'hearing his voice was like family to me', 'start': 311.06, 'duration': 4.409}, {'text': 'I was with him when his voice passed', 'start': 313.52, 'duration': 4.229}, {'text': 'away his voice had been struggling to', 'start': 315.469, 'duration': 4.38}, {'text': 'overcome an addiction to alcohol and', 'start': 317.749, 'duration': 5.25}, {'text': 'well one thing led to another', 'start': 319.849, 'duration': 5.19}, {'text': ""Tristan's voice have you been drinking"", 'start': 322.999, 'duration': 5.521}, {'text': ""they can't remember because I'm so drunk"", 'start': 325.039, 'duration': 6.18}, {'text': ""hi white don't run with those scissors"", 'start': 328.52, 'duration': 5.04}, {'text': ""you're not the boss of me"", 'start': 331.219, 'duration': 5.461}, {'text': ""ouch oh no he's dead"", 'start': 333.56, 'duration': 5.879}, {'text': ""what happened was just terrible I'd"", 'start': 336.68, 'duration': 5.25}, {'text': 'never want anything bad to happen to my', 'start': 339.439, 'duration': 3.241}, {'text': 'voice', 'start': 341.93, 'duration': 4.199}, {'text': 'neither would I and so we dedicate this', 'start': 342.68, 'duration': 5.37}, {'text': ""episode to the memory of Tristan's voice"", 'start': 346.129, 'duration': 5.4}, {'text': 'good night sweet prince and a flight of', 'start': 348.05, 'duration': 6.949}, {'text': 'angels sing thee to thy rest', 'start': 351.529, 'duration': 3.47}, {'text': 'ah', 'start': 364.26, 'duration': 2.03}]"
tYuJ,jaluEBf80kg,"[0, 1, 159, 951]","[{'text': ""hi guys this is ryan AKA serm it's a lot"", 'start': 0.0, 'duration': 4.77}, {'text': 'at mahalovideogames and this is an', 'start': 2.97, 'duration': 3.929}, {'text': 'educational video on how to beat final', 'start': 4.77, 'duration': 4.71}, {'text': 'fantasy 13 for more videos in this', 'start': 6.899, 'duration': 4.981}, {'text': 'series visit Mahalo calm forward slash', 'start': 9.48, 'duration': 6.87}, {'text': 'ff13 WT and if you have any requests', 'start': 11.88, 'duration': 6.979}, {'text': 'send them over to request at Mahalo calm', 'start': 16.35, 'duration': 4.86}, {'text': ""don't forget to rate subscribe and"", 'start': 18.859, 'duration': 6.33}, {'text': 'comment on this video thank you', 'start': 21.21, 'duration': 3.979}, {'text': ""it's an outloud massacre most people"", 'start': 38.66, 'duration': 6.46}, {'text': ""won't even live long enough to die on"", 'start': 43.47, 'duration': 7.07}, {'text': 'pulse that was the idea', 'start': 45.12, 'duration': 9.83}, {'text': 'what Sanctum logic they conjured up the', 'start': 50.54, 'duration': 10.29}, {'text': 'courage to eliminate a threat I mean why', 'start': 54.95, 'duration': 8.15}, {'text': 'carry the danger all the way to pulse', 'start': 60.83, 'duration': 8.34}, {'text': 'why not just a bit out here execution', 'start': 63.1, 'duration': 9.91}, {'text': ""masquerading his exile that's all the"", 'start': 69.17, 'duration': 6.53}, {'text': 'purge ever was', 'start': 73.01, 'duration': 2.69}, {'text': 'relocation to pulse unless the', 'start': 77.77, 'duration': 4.54}, {'text': 'government get away with pulling crap', 'start': 80.96, 'duration': 6.18}, {'text': 'like that and you you knew this was', 'start': 82.31, 'duration': 11.22}, {'text': 'gonna happen the purge was sicom private', 'start': 87.14, 'duration': 9.35}, {'text': 'sanctum troops not the Guardian Corps', 'start': 93.53, 'duration': 7.47}, {'text': 'sicom Guardian Corps soldiers are', 'start': 96.49, 'duration': 9.73}, {'text': ""soldiers aren't they poles fal'cie and"", 'start': 101.0, 'duration': 7.729}, {'text': ""their let's see our enemies of the state"", 'start': 106.22, 'duration': 5.039}, {'text': 'tell us soldier to kill an enemy and you', 'start': 108.729, 'duration': 4.301}, {'text': ""really think it's gonna matter what"", 'start': 111.259, 'duration': 4.621}, {'text': ""uniform he's wearing might have mattered"", 'start': 113.03, 'duration': 5.879}, {'text': ""to that one couldn't shoot got himself"", 'start': 115.88, 'duration': 11.04}, {'text': 'shot instead how about you hmm i want to', 'start': 118.909, 'duration': 14.041}, {'text': 'say shoot you pull the trigger fine', 'start': 126.92, 'duration': 9.56}, {'text': 'forget I asked', 'start': 132.95, 'duration': 3.53}, {'text': 'wait what', 'start': 138.16, 'duration': 3.99}, {'text': 'huh attention first difficulties', 'start': 219.87, 'duration': 12.69}, {'text': 'so', 'start': 259.7, 'duration': 3.0}, {'text': 'just what you were looking for yeah', 'start': 266.94, 'duration': 4.97}, {'text': 'right in there', 'start': 269.27, 'duration': 5.96}, {'text': 'the post file see', 'start': 271.91, 'duration': 3.32}, {'text': ""don't worry we'll be okay mom"", 'start': 286.469, 'duration': 7.05}, {'text': 'up', 'start': 313.76, 'duration': 2.3}, {'text': ""it's too much isn't it face it later"", 'start': 316.44, 'duration': 13.77}, {'text': 'uh-huh so hey wait', 'start': 323.31, 'duration': 6.9}, {'text': 'he said it made you happy when I smiled', 'start': 334.61, 'duration': 9.45}, {'text': ""didn't you but really I was afraid I was"", 'start': 337.15, 'duration': 10.019}, {'text': 'always afraid', 'start': 344.06, 'duration': 3.109}, {'text': 'you', 'start': 354.92, 'duration': 2.06}]"
nZuJ,jctbFsQwuYM,[8],
W0uJ,jcR-0Xv4ca0,"[11, 20, 22, 29, 120, 173, 303, 397, 426, 560, 2462]","[{'text': 'it is Miss MDS hailing from my kitchen', 'start': 0.0, 'duration': 5.04}, {'text': 'in famously hot Midlands of South', 'start': 3.03, 'duration': 4.349}, {'text': ""Carolina and today we're going to be"", 'start': 5.04, 'duration': 5.19}, {'text': 'doing a little bit of a roasted chicken', 'start': 7.379, 'duration': 5.67}, {'text': 'in a cast-iron skillet okay', 'start': 10.23, 'duration': 5.579}, {'text': ""so I'm going to brown the chicken and I"", 'start': 13.049, 'duration': 5.641}, {'text': ""have a whole chicken here and it's just"", 'start': 15.809, 'duration': 6.691}, {'text': ""happens and it's seasoned so we're gonna"", 'start': 18.69, 'duration': 7.44}, {'text': ""do this chicken we're gonna Brown it in"", 'start': 22.5, 'duration': 5.73}, {'text': ""a skillet and then we're gonna roast it"", 'start': 26.13, 'duration': 5.25}, {'text': ""okay and it's just something easy that"", 'start': 28.23, 'duration': 5.4}, {'text': 'you can do and I like to use my cast', 'start': 31.38, 'duration': 4.74}, {'text': ""iron cookware because you know what it's"", 'start': 33.63, 'duration': 6.63}, {'text': ""a sustainable cookware it's healthy"", 'start': 36.12, 'duration': 7.529}, {'text': 'cookware so I do have some of them in', 'start': 40.26, 'duration': 5.31}, {'text': 'pots and pans and things like that and I', 'start': 43.649, 'duration': 5.521}, {'text': 'do have Teflon coated stuff also but I', 'start': 45.57, 'duration': 7.2}, {'text': 'do try to use better things and I can', 'start': 49.17, 'duration': 10.229}, {'text': 'get them right okay so this this has', 'start': 52.77, 'duration': 9.0}, {'text': 'been seasoned with bacon grease which is', 'start': 59.399, 'duration': 4.5}, {'text': ""animal fat and now we're going to put"", 'start': 61.77, 'duration': 7.23}, {'text': 'this girl skin side down in the pan and', 'start': 63.899, 'duration': 7.951}, {'text': ""it's already hot and the great thing"", 'start': 69.0, 'duration': 6.18}, {'text': 'about cooking with cast iron is the fact', 'start': 71.85, 'duration': 6.65}, {'text': 'that it retains heat ever so wonderfully', 'start': 75.18, 'duration': 8.07}, {'text': 'okay and that you can have it lower I do', 'start': 78.5, 'duration': 7.72}, {'text': ""have the stove set to 425 and it's"", 'start': 83.25, 'duration': 5.579}, {'text': ""already preheated so we're just gonna"", 'start': 86.22, 'duration': 4.649}, {'text': 'take this girl look how pretty she is', 'start': 88.829, 'duration': 12.951}, {'text': 'good for her skin side down okay down', 'start': 90.869, 'duration': 10.911}, {'text': 'and she can start crying at least to get', 'start': 103.17, 'duration': 9.73}, {'text': ""the skin tough crispy now she she's a"", 'start': 107.77, 'duration': 8.04}, {'text': 'little on the fancy side and I do like', 'start': 112.9, 'duration': 6.09}, {'text': ""some fat but not a whole lot so you're"", 'start': 115.81, 'duration': 4.86}, {'text': 'gonna use really turn the fat away to', 'start': 118.99, 'duration': 4.77}, {'text': 'your liking and I just turned a little', 'start': 120.67, 'duration': 10.74}, {'text': ""fat and her other belly here we're gonna"", 'start': 123.76, 'duration': 12.11}, {'text': 'use a little bit more seasoning salt', 'start': 131.41, 'duration': 4.46}, {'text': 'garlic powder', 'start': 137.7, 'duration': 3.42}, {'text': 'and the paprika which to me paprika', 'start': 150.39, 'duration': 8.17}, {'text': 'really just at color just a hint of', 'start': 153.82, 'duration': 8.25}, {'text': 'flavor a very mild seasoning so then', 'start': 158.56, 'duration': 7.82}, {'text': ""she's going you can hear her"", 'start': 162.07, 'duration': 4.31}, {'text': 'girl is just about ready to go into the', 'start': 201.03, 'duration': 4.99}, {'text': 'oven and I just delivered up a little', 'start': 203.68, 'duration': 5.52}, {'text': ""bit of red onion I'm going to throw in"", 'start': 206.02, 'duration': 5.79}, {'text': ""there with her and it's women so that"", 'start': 209.2, 'duration': 5.55}, {'text': ""it'll pretty much caramelize but I do"", 'start': 211.81, 'duration': 6.69}, {'text': ""want the skin to be crispy and I don't"", 'start': 214.75, 'duration': 4.92}, {'text': ""know if you know but when you're cooking"", 'start': 218.5, 'duration': 2.4}, {'text': 'with cast iron', 'start': 219.67, 'duration': 3.69}, {'text': ""you really shouldn't cook anything with"", 'start': 220.9, 'duration': 5.04}, {'text': 'tomato sauces or anything that is too', 'start': 223.36, 'duration': 5.96}, {'text': ""liquidy and like I said I'm really good"", 'start': 225.94, 'duration': 6.18}, {'text': ""cooking her she's gonna be cooking in"", 'start': 229.32, 'duration': 6.31}, {'text': ""her own juices that she'll produce and"", 'start': 232.12, 'duration': 8.55}, {'text': 'also the bacon drippings that I used to', 'start': 235.63, 'duration': 8.61}, {'text': 'not only season the pan further but also', 'start': 240.67, 'duration': 16.01}, {'text': 'just to impart great flavor into range', 'start': 244.24, 'duration': 12.44}, {'text': 'with foil okay now then you want to be', 'start': 260.34, 'duration': 9.82}, {'text': 'careful of is very very please use', 'start': 265.39, 'duration': 7.32}, {'text': ""really good miss now we're gonna put"", 'start': 270.16, 'duration': 4.26}, {'text': 'this girl in the oven and when we come', 'start': 272.71, 'duration': 3.39}, {'text': ""back we'll see how beautiful she looks"", 'start': 274.42, 'duration': 4.56}, {'text': 'so the chicken came out of the oven in', 'start': 276.1, 'duration': 6.81}, {'text': 'about 45 minutes 45 50 minutes and I', 'start': 278.98, 'duration': 6.21}, {'text': 'tell you she was so tender that when I', 'start': 282.91, 'duration': 3.6}, {'text': 'got her out of the pinch', 'start': 285.19, 'duration': 4.41}, {'text': 'she broke apart see that she broke apart', 'start': 286.51, 'duration': 5.91}, {'text': 'right there yes she did and the one in', 'start': 289.6, 'duration': 4.56}, {'text': 'the back wanted to want it to break', 'start': 292.42, 'duration': 4.2}, {'text': 'apart but I was able to keep her nice', 'start': 294.16, 'duration': 5.55}, {'text': 'and neat an intact so this chicken is', 'start': 296.62, 'duration': 5.76}, {'text': ""really tender and juicy and it's the way"", 'start': 299.71, 'duration': 5.22}, {'text': 'that you can use your cast iron skillet', 'start': 302.38, 'duration': 5.49}, {'text': 'from stovetop to oven so until next time', 'start': 304.93, 'duration': 5.87}, {'text': 'people be blessed', 'start': 307.87, 'duration': 2.93}]"
FLuJ,SIgp6U_DFvw,"[50, 65, 66, 355, 781, 1072]",
stuJ,STjcFwy6gHM,[726],
h5uJ,hrZGA0OSQtk,[8],
xSuJ,i2X4WWEWMoM,"[88, 1020]",
MTuJ,IV0q2hPJJu4,"[0, 1, 157, 407, 936]",
rhuJ,JTsNpRMRIKs,"[3, 4, 6]",
DyuJ,JWa7CbLiYV0,"[0, 12]",
