ykoS,,"[4, 154]",
OzoS,yhfqtRAMa3k,"[0, 12]",
4joS,uH5_4GwVmm4,"[0, 79]",
RpoS,i7MzC-dsKYE,[12],
1KoS,iHBKLv_ZAqE,"[0, 329]",
UQoS,iHKVsPOs8z8,[376],"[{'text': 'I feel like we have a pretty good spring', 'start': 0.0, 'duration': 4.71}, {'text': ""right now and the team team we're trying"", 'start': 1.86, 'duration': 4.919}, {'text': 'to get it all together right now trying', 'start': 4.71, 'duration': 4.26}, {'text': 'to get on the right foot so we can go', 'start': 6.779, 'duration': 4.261}, {'text': 'ahead and start making that step you', 'start': 8.97, 'duration': 4.89}, {'text': 'know get us a BCS this year how tough', 'start': 11.04, 'duration': 4.469}, {'text': 'was last year for you having to stand on', 'start': 13.86, 'duration': 4.28}, {'text': 'the sidelines and watch everything that', 'start': 15.509, 'duration': 5.551}, {'text': ""part right there it's a killer it's a"", 'start': 18.14, 'duration': 5.62}, {'text': 'killer to sit there and watch your team', 'start': 21.06, 'duration': 7.86}, {'text': 'have success in and have fun it is at a', 'start': 23.76, 'duration': 8.49}, {'text': 'point you can you can you can feel it', 'start': 28.92, 'duration': 5.43}, {'text': 'with the team but then it to a certain', 'start': 32.25, 'duration': 4.32}, {'text': 'extent you know it kind of gets to you', 'start': 34.35, 'duration': 4.68}, {'text': ""at the same time we're able to learn"", 'start': 36.57, 'duration': 4.41}, {'text': 'anything from the other guys during that', 'start': 39.03, 'duration': 3.9}, {'text': 'time oh absolutely absolutely chris', 'start': 40.98, 'duration': 3.63}, {'text': 'thompson i was i was able to learn a lot', 'start': 42.93, 'duration': 4.199}, {'text': 'James Ryder Devonta Freeman they all', 'start': 44.61, 'duration': 4.199}, {'text': 'showed me a lot like while I was sitting', 'start': 47.129, 'duration': 4.32}, {'text': 'out i was still observing everything i', 'start': 48.809, 'duration': 4.261}, {'text': 'was still writing back at him when they', 'start': 51.449, 'duration': 3.75}, {'text': 'were running the plays and get my mental', 'start': 53.07, 'duration': 4.68}, {'text': 'reps and i was able to learn a lot new', 'start': 55.199, 'duration': 4.95}, {'text': 'position coach fur for you this year was', 'start': 57.75, 'duration': 3.93}, {'text': ""coach Graham didn't like with ryan deiss"", 'start': 60.149, 'duration': 3.811}, {'text': ""Oh coach Graham he's been he's been hand"", 'start': 61.68, 'duration': 4.619}, {'text': ""over here he's been showing us a lot of"", 'start': 63.96, 'duration': 5.88}, {'text': ""things we haven't seen in past well that"", 'start': 66.299, 'duration': 5.971}, {'text': ""I haven't seen in the past and he says"", 'start': 69.84, 'duration': 4.59}, {'text': ""he's been a good coach he's showing us"", 'start': 72.27, 'duration': 3.72}, {'text': ""everything we need to know he's been on"", 'start': 74.43, 'duration': 5.31}, {'text': 'top of everything reads had been showing', 'start': 75.99, 'duration': 6.18}, {'text': 'us how to pick up our reads how to how', 'start': 79.74, 'duration': 5.669}, {'text': 'to focus on I the d-line before we our', 'start': 82.17, 'duration': 4.86}, {'text': 'priest napping and getting everything', 'start': 85.409, 'duration': 4.471}, {'text': 'right Jimbo always talks about the', 'start': 87.03, 'duration': 5.1}, {'text': 'running backs probably more important', 'start': 89.88, 'duration': 4.05}, {'text': 'than even running the ball is how you', 'start': 92.13, 'duration': 4.77}, {'text': 'block for free the quarterbacks how', 'start': 93.93, 'duration': 4.259}, {'text': 'would you describe yourself as a blocker', 'start': 96.9, 'duration': 2.73}, {'text': 'is that have been easy thing for you to', 'start': 98.189, 'duration': 3.771}, {'text': 'pick up a difficult thing absolutely uh', 'start': 99.63, 'duration': 6.059}, {'text': 'well I see a last spring this time I', 'start': 101.96, 'duration': 6.339}, {'text': 'kind of got introduced to that party and', 'start': 105.689, 'duration': 4.771}, {'text': 'it kind of woke me up in I had to', 'start': 108.299, 'duration': 3.811}, {'text': 'realize that you know this college', 'start': 110.46, 'duration': 3.839}, {'text': 'football you gonna have to do that here', 'start': 112.11, 'duration': 5.52}, {'text': 'in and on the next level so i take it as', 'start': 114.299, 'duration': 7.53}, {'text': 'that step and uh I guess I know I gotta', 'start': 117.63, 'duration': 6.66}, {'text': 'do what I gotta do and blocking is a big', 'start': 121.829, 'duration': 4.981}, {'text': 'factor in his office something way you', 'start': 124.29, 'duration': 4.139}, {'text': 'smiled about that was it was the first', 'start': 126.81, 'duration': 3.27}, {'text': 'time like when you realized that you had', 'start': 128.429, 'duration': 3.131}, {'text': 'to go get in the way of', 'start': 130.08, 'duration': 3.67}, {'text': 'those big guys coming after because it', 'start': 131.56, 'duration': 4.74}, {'text': 'was kind of funny because uh I had a you', 'start': 133.75, 'duration': 4.05}, {'text': 'know Vince Williams that was here last', 'start': 136.3, 'duration': 3.689}, {'text': 'year and I him and tell them if they', 'start': 137.8, 'duration': 4.439}, {'text': 'used to just roughed me up and it before', 'start': 139.989, 'duration': 3.72}, {'text': 'before we go out and practice until', 'start': 142.239, 'duration': 4.08}, {'text': ""they're coming so I knew once it got the"", 'start': 143.709, 'duration': 4.621}, {'text': 'Blitz time it was gonna be on so I had', 'start': 146.319, 'duration': 4.17}, {'text': 'to get my cards ready and be on point', 'start': 148.33, 'duration': 6.42}, {'text': ""when they can I we've seen a lot from my"", 'start': 150.489, 'duration': 5.851}, {'text': 'devonte and James what do you think you', 'start': 154.75, 'duration': 3.93}, {'text': 'bring to the table is running back see', 'start': 156.34, 'duration': 6.21}, {'text': 'uh Devante devonte I love Devonta', 'start': 158.68, 'duration': 5.309}, {'text': ""Freeman and Jen well they're both"", 'start': 162.55, 'duration': 4.56}, {'text': 'tremendous bags I believe that there', 'start': 163.989, 'duration': 5.941}, {'text': ""there there the older backs that's gonna"", 'start': 167.11, 'duration': 6.18}, {'text': 'you know get in the game and be able to', 'start': 169.93, 'duration': 5.58}, {'text': 'wear the defense down and by the time I', 'start': 173.29, 'duration': 5.16}, {'text': 'come in and it showed some speed I just', 'start': 175.51, 'duration': 4.97}, {'text': 'go ahead and knock it out the gate farm', 'start': 178.45, 'duration': 4.5}, {'text': 'at the first scrimmage hopefully coming', 'start': 180.48, 'duration': 4.24}, {'text': 'up a first part of the next week are you', 'start': 182.95, 'duration': 3.539}, {'text': 'excited to get out there and you chance', 'start': 184.72, 'duration': 3.93}, {'text': 'in those game type situation absolutely', 'start': 186.489, 'duration': 3.78}, {'text': ""absolutely every chance I get I'm"", 'start': 188.65, 'duration': 5.33}, {'text': 'excited to take every chance', 'start': 190.269, 'duration': 3.711}]"
SVoS,9-HWzOEO2N0,"[3, 6]",
ecoS,fBhu6T_Uhmo,"[0, 1, 234, 628]",
FuoS,fMjT-W9uL9Y,"[2, 7, 62, 83, 90, 540]",
wIoS,H-DHGEqpym4,"[2, 45, 51, 56, 77, 137, 295]",
DzoS,,"[0, 1, 5, 1268]",
eooS,rL45bogy8yA,"[0, 1, 486]",
PioS,R2skgSrh-xQ,"[0, 1, 157, 407, 481]",
BloS,R9PD8AphMHY,"[3, 6]",
01oS,RA94KWzcLkk,"[2, 7, 2367]",
ZToS,F-zr3zAFt-k,"[2, 7, 90, 198, 563, 1916]",
8ZoS,NmBEi0jFrHw,"[2, 7, 198, 495, 531, 710]",
UYoS,Nt0b0O5wUuw,"[6, 8, 13]",
2woS,,"[0, 1, 234, 941, 943, 2516]",
otoS,n7aiPTB0lUo,"[179, 451]",
qGoS,bDIb193Rlp0,[12],
bjoS,,"[242, 254, 470]",
FsoS,,"[0, 1, 484, 1403]",
HfoS,0Cu39mGh9Rc,"[19, 53, 58, 214, 494, 2736, 2798]",
IYoS,9zsxJtWhQ1w,"[2, 75, 780, 1205]",
hmoS,A8TgYnkprcc,"[4, 9, 10, 37, 1070]",
zHoS,6JImeE2Hzrc,[11],
YNoS,nhGSdoZChXQ,[0],
WZoS,nosDF2CMaR4,"[0, 1, 93, 102, 449]",
ugoS,WtCdrmvigrc,"[15, 18, 96, 463, 708]","[{'text': 'Oh', 'start': 0.0, 'duration': 2.0}, {'text': ""what's going"", 'start': 100.77, 'duration': 3.42}, {'text': ""what's doing Wow me with a bubble what"", 'start': 133.84, 'duration': 52.86}, {'text': ""were you want yes are you going c'mere"", 'start': 152.05, 'duration': 50.67}, {'text': 'Mickey we going meaning what is it is', 'start': 186.7, 'duration': 16.02}, {'text': ""Mickey's dude you talking and in the car"", 'start': 203.5, 'duration': 19.26}, {'text': 'yeah say hello hello hi buddy thank you', 'start': 212.92, 'duration': 15.58}, {'text': 'ask you to that what you doing we give a', 'start': 222.76, 'duration': 14.64}, {'text': ""voice let's get nothing in"", 'start': 228.5, 'duration': 8.9}, {'text': 'good waffle Oh what happened like I feel', 'start': 242.87, 'duration': 6.599}, {'text': 'good', 'start': 247.049, 'duration': 2.42}]"
yCoS,sNoByRTjAro,"[2, 44, 46, 107, 109, 138, 145, 507, 852, 3504]",
yMoS,9v2h5OzISiE,"[1, 26, 189, 199]","[{'text': 'hello everyone welcome to another stars', 'start': 1.46, 'duration': 4.75}, {'text': 'figure review mixer played today as I', 'start': 3.929, 'duration': 3.841}, {'text': 'said I was going to give you a look at', 'start': 6.21, 'duration': 4.11}, {'text': 'my carded finger collection these are', 'start': 7.77, 'duration': 3.869}, {'text': ""all the figures that I've got still in"", 'start': 10.32, 'duration': 4.739}, {'text': ""their boxes and we'll start here we've"", 'start': 11.639, 'duration': 5.841}, {'text': 'got the Mikado concept Chewbacca', 'start': 15.059, 'duration': 4.651}, {'text': 'probably my least favorite say eighth', 'start': 17.48, 'duration': 4.66}, {'text': 'anniversary figure and the anime and', 'start': 19.71, 'duration': 4.29}, {'text': 'debuted Wobbuffet a really really nice', 'start': 22.14, 'duration': 6.389}, {'text': 'one absolutely brilliant figure Revenge', 'start': 24.0, 'duration': 6.33}, {'text': 'of the Sith Count Dooku one of the', 'start': 28.529, 'duration': 3.391}, {'text': 'hardly figures to find from that line so', 'start': 30.33, 'duration': 5.85}, {'text': ""I've got one up in an one boxed and"", 'start': 31.92, 'duration': 6.18}, {'text': ""we've got the Mikado concept Darth Vader"", 'start': 36.18, 'duration': 5.0}, {'text': ""again I've got one up in one box"", 'start': 38.1, 'duration': 6.84}, {'text': 'Starkiller hero and the rarest of the', 'start': 41.18, 'duration': 4.0}, {'text': 'rare', 'start': 44.94, 'duration': 2.099}, {'text': ""you know we've got the ultimate guide to"", 'start': 45.18, 'duration': 6.48}, {'text': 'hunt 2006 Republic Commando Scotch no as', 'start': 47.039, 'duration': 7.441}, {'text': ""if Scotch wasn't rare enough this figure"", 'start': 51.66, 'duration': 5.28}, {'text': 'it was even rarer and I would gladly', 'start': 54.48, 'duration': 6.18}, {'text': 'strangle anyone who was opened one of', 'start': 56.94, 'duration': 5.58}, {'text': 'these figures because if you are that', 'start': 60.66, 'duration': 3.0}, {'text': 'you have just made the biggest mistake', 'start': 62.52, 'duration': 4.98}, {'text': 'of your life this figure honestly is', 'start': 63.66, 'duration': 5.94}, {'text': 'really really rare really hard to get', 'start': 67.5, 'duration': 4.4}, {'text': 'old off', 'start': 69.6, 'duration': 2.3}, {'text': 'I was actually fortunate enough to just', 'start': 72.09, 'duration': 5.22}, {'text': ""pay retail price for that didn't pay any"", 'start': 74.22, 'duration': 7.05}, {'text': ""extra so I'm not really complaining if"", 'start': 77.31, 'duration': 7.19}, {'text': ""you've got the McCrory concept han Solo"", 'start': 81.27, 'duration': 6.389}, {'text': 'side the legends father first super', 'start': 84.5, 'duration': 5.409}, {'text': 'articulated clone trooper I showed you', 'start': 87.659, 'duration': 6.5}, {'text': 'earlier shudders the Empire - render and', 'start': 89.909, 'duration': 7.5}, {'text': 'I finally the McQuarrie concept rebel', 'start': 94.159, 'duration': 7.32}, {'text': 'trooper quite a few figures boxed and', 'start': 97.409, 'duration': 8.061}, {'text': 'just quickly point out that I did make', 'start': 101.479, 'duration': 8.35}, {'text': 'my bedside table a little bit taller', 'start': 105.47, 'duration': 8.13}, {'text': 'and I fit some more stuff on there', 'start': 109.829, 'duration': 3.771}, {'text': ""they're started we shuffle around and"", 'start': 117.939, 'duration': 4.171}, {'text': 'put some of the figures that I add on my', 'start': 120.219, 'duration': 5.25}, {'text': 'shelves on here and stuff art so quite', 'start': 122.11, 'duration': 8.369}, {'text': 'glad without their came out just before', 'start': 125.469, 'duration': 6.151}, {'text': ""I forget if you'll just follow me this"", 'start': 130.479, 'duration': 8.76}, {'text': 'way did get four oh this is dealing', 'start': 131.62, 'duration': 10.08}, {'text': 'wanna print it off so far of me with', 'start': 139.239, 'duration': 9.801}, {'text': 'Boba Fett and I will print off the and', 'start': 141.7, 'duration': 9.84}, {'text': 'picture of me with Darth Vader and also', 'start': 149.04, 'duration': 4.779}, {'text': 'its clones prepare so the stormtroopers', 'start': 151.54, 'duration': 6.09}, {'text': 'soon try and get after doing that so I', 'start': 153.819, 'duration': 6.211}, {'text': ""hope we've enjoyed a monogamy card"", 'start': 157.63, 'duration': 6.03}, {'text': 'collection and also this for I will get', 'start': 160.03, 'duration': 5.4}, {'text': 'it framed and put up on my wall sometime', 'start': 163.66, 'duration': 5.22}, {'text': 'soon give you a better look at that so', 'start': 165.43, 'duration': 5.279}, {'text': 'until my next review keep collecting and', 'start': 168.88, 'duration': 4.939}, {'text': 'may the force be with you', 'start': 170.709, 'duration': 3.11}]"
ycoS,m4LUSSa-sI8,"[0, 1, 337, 1116]",
8zoS,m4VNQFy_QO0,"[17, 19]",
uRoS,mMPcnLPVKs4,"[15, 96]","[{'text': 'you can use also laughing with the ring', 'start': 0.0, 'duration': 12.33}, {'text': 'yeah we have a chimney here that is 32', 'start': 4.339, 'duration': 11.021}, {'text': 'feet deep that during the migration the', 'start': 12.33, 'duration': 7.5}, {'text': ""Vox is Swift's use as a communal roost"", 'start': 15.36, 'duration': 7.98}, {'text': ""for their migration the they'll start"", 'start': 19.83, 'duration': 6.18}, {'text': 'gathering in this area depending on how', 'start': 23.34, 'duration': 6.0}, {'text': 'many birds there are but 45 minutes to', 'start': 26.01, 'duration': 6.63}, {'text': '15 minutes before sundown and that', 'start': 29.34, 'duration': 4.8}, {'text': ""they're also temperature sensitive the"", 'start': 32.64, 'duration': 3.18}, {'text': 'colder it is the sooner they start going', 'start': 34.14, 'duration': 3.84}, {'text': 'in because the insects will disappear', 'start': 35.82, 'duration': 4.98}, {'text': ""when it gets cold and so they're not"", 'start': 37.98, 'duration': 4.02}, {'text': 'going to waste their energy flying', 'start': 40.8, 'duration': 3.2}, {'text': ""around if there's nothing to eat"", 'start': 42.0, 'duration': 5.19}, {'text': 'the sky was thick with them and then we', 'start': 44.0, 'duration': 4.989}, {'text': ""don't know what the signal is but"", 'start': 47.19, 'duration': 3.63}, {'text': ""somebody decides it's time to go in and"", 'start': 48.989, 'duration': 4.471}, {'text': 'they just all start following and they', 'start': 50.82, 'duration': 4.829}, {'text': 'just swirl around in big circles or', 'start': 53.46, 'duration': 4.86}, {'text': ""sometimes a tight vortex while they're"", 'start': 55.649, 'duration': 6.271}, {'text': ""going in and it's almost like I reminded"", 'start': 58.32, 'duration': 6.869}, {'text': 'me of a ride that you see at the fair', 'start': 61.92, 'duration': 5.309}, {'text': 'where the people get on the swings and', 'start': 65.189, 'duration': 3.961}, {'text': 'then swing out and they just go around', 'start': 67.229, 'duration': 5.041}, {'text': 'and around anyway I was enthralled it', 'start': 69.15, 'duration': 7.23}, {'text': 'was great yeah the Swift have been using', 'start': 72.27, 'duration': 8.04}, {'text': 'this chimney since 1989 the birds', 'start': 76.38, 'duration': 6.72}, {'text': 'generally show up in mid-august but this', 'start': 80.31, 'duration': 5.22}, {'text': ""year they're 2 or 3 weeks later than"", 'start': 83.1, 'duration': 4.17}, {'text': 'normal', 'start': 85.53, 'duration': 4.14}, {'text': ""they're usually here for two to three"", 'start': 87.27, 'duration': 4.43}, {'text': 'weeks sometimes four weeks', 'start': 89.67, 'duration': 6.54}, {'text': 'the peak has varied from 300 Birds was', 'start': 91.7, 'duration': 7.239}, {'text': 'the peak in 2005 to about 18 or 19', 'start': 96.21, 'duration': 6.299}, {'text': 'thousand and two thousand eight but the', 'start': 98.939, 'duration': 5.04}, {'text': 'average probably is somewhere between', 'start': 102.509, 'duration': 2.941}, {'text': 'five and ten thousand for the peak', 'start': 103.979, 'duration': 3.841}, {'text': 'evenings the majority of the nest in', 'start': 105.45, 'duration': 4.709}, {'text': 'Washington British Columbia Eastern', 'start': 107.82, 'duration': 6.479}, {'text': 'Alaska is a winter in Central America to', 'start': 110.159, 'duration': 7.441}, {'text': 'northern Venezuela so these birds are', 'start': 114.299, 'duration': 8.25}, {'text': 'headed a few thousand miles south oh god', 'start': 117.6, 'duration': 7.44}, {'text': 'I thought it was fabulous I think they', 'start': 122.549, 'duration': 4.501}, {'text': 'were native birds', 'start': 125.04, 'duration': 6.1}, {'text': ""there's no place like Lanza's Kansas and"", 'start': 127.05, 'duration': 7.44}, {'text': 'Hills but I see all the moon', 'start': 131.14, 'duration': 3.35}]"
DCoS,xiiGMw7dd3A,"[0, 1, 27]","[{'text': 'my minecraft TNT explosion video and', 'start': 0.6, 'duration': 4.199}, {'text': 'before I actually show you the big', 'start': 3.209, 'duration': 4.11}, {'text': 'explosion of all the TNT that I I blow', 'start': 4.799, 'duration': 3.691}, {'text': ""up I'm just gonna show you a quick"", 'start': 7.319, 'duration': 3.421}, {'text': 'demonstration of just what the damage of', 'start': 8.49, 'duration': 4.47}, {'text': 'just one of these TNT can do the TT that', 'start': 10.74, 'duration': 4.559}, {'text': ""I'm using is meteor TNT and it is"", 'start': 12.96, 'duration': 4.92}, {'text': 'actually the TNT from a mod called too', 'start': 15.299, 'duration': 5.581}, {'text': ""much TNT so I'm just gonna quickly it"", 'start': 17.88, 'duration': 6.48}, {'text': 'down and show it show you guys it very', 'start': 20.88, 'duration': 5.19}, {'text': ""exactly what it does it's like the"", 'start': 24.36, 'duration': 3.93}, {'text': ""explosion it's several thousand times"", 'start': 26.07, 'duration': 4.32}, {'text': 'bigger and then just the typical TNT so', 'start': 28.29, 'duration': 3.929}, {'text': ""I'm actually gonna light this off real"", 'start': 30.39, 'duration': 3.3}, {'text': ""quick and then I'm gonna have to get"", 'start': 32.219, 'duration': 3.841}, {'text': 'back to you guys real quick cuz kind of', 'start': 33.69, 'duration': 5.07}, {'text': 'tends to freeze up my Minecraft so like', 'start': 36.06, 'duration': 6.02}, {'text': ""this I'll see you guys in a bit"", 'start': 38.76, 'duration': 3.32}, {'text': 'all right as you can see I did just', 'start': 45.649, 'duration': 4.23}, {'text': 'explode the meteor TNT and it did push', 'start': 47.75, 'duration': 5.19}, {'text': 'me off quite the distance but anyways', 'start': 49.879, 'duration': 6.151}, {'text': ""this is the damage that's just one TNT"", 'start': 52.94, 'duration': 7.2}, {'text': 'nose as you can see it is quite giant', 'start': 56.03, 'duration': 7.41}, {'text': 'and you guys are gonna be seeing 20,000', 'start': 60.14, 'duration': 6.14}, {'text': 'of these go off all at the same time and', 'start': 63.44, 'duration': 4.62}, {'text': 'pretty devastating', 'start': 66.28, 'duration': 5.68}, {'text': 'hope you guys ready joy', 'start': 68.06, 'duration': 5.64}, {'text': 'all righty so before I actually get off', 'start': 71.96, 'duration': 3.21}, {'text': 'explaining all of the TNT that I have', 'start': 73.7, 'duration': 5.099}, {'text': 'laid down I did just lay all the TNT', 'start': 75.17, 'duration': 5.67}, {'text': 'down pretty randomly like that and build', 'start': 78.799, 'duration': 3.961}, {'text': 'any any structures or anything I figure', 'start': 80.84, 'duration': 4.71}, {'text': 'to be more of an effect if I just laid', 'start': 82.76, 'duration': 5.039}, {'text': 'it down really randomly like I did I all', 'start': 85.55, 'duration': 4.23}, {'text': 'of the TNT that I have laid down it is', 'start': 87.799, 'duration': 6.121}, {'text': 'across I believe five biomes total and I', 'start': 89.78, 'duration': 5.449}, {'text': 'figured I could just give you guys quick', 'start': 93.92, 'duration': 4.229}, {'text': ""scope of landscape here it's got some"", 'start': 95.229, 'duration': 6.161}, {'text': 'jungle lair some desert here more jungle', 'start': 98.149, 'duration': 6.181}, {'text': 'lanes but it does go all the way over it', 'start': 101.39, 'duration': 5.52}, {'text': 'into some taiga mountainous areas and I', 'start': 104.33, 'duration': 4.59}, {'text': 'believe over here there is a giant', 'start': 106.91, 'duration': 3.0}, {'text': 'mountain I just gotta wait for it to', 'start': 108.92, 'duration': 4.86}, {'text': 'load I do have this completely oh', 'start': 109.91, 'duration': 6.569}, {'text': ""there's a little I know everne down"", 'start': 113.78, 'duration': 5.1}, {'text': 'there anyways there yep this mountain', 'start': 116.479, 'duration': 3.75}, {'text': 'right here I do have that completely', 'start': 118.88, 'duration': 4.92}, {'text': 'layered with TNT I have yeah pretty much', 'start': 120.229, 'duration': 5.64}, {'text': 'all 15 yesterday all the TNT that I do', 'start': 123.8, 'duration': 3.78}, {'text': 'have is just completely scattered across', 'start': 125.869, 'duration': 4.021}, {'text': 'the world so I figured I could start off', 'start': 127.58, 'duration': 5.04}, {'text': ""this little TNT explosion that's a kind"", 'start': 129.89, 'duration': 4.92}, {'text': ""of a little mining shaft all right I'm"", 'start': 132.62, 'duration': 3.33}, {'text': 'gonna start off this little anyway', 'start': 134.81, 'duration': 2.01}, {'text': ""here's someone to start off with this"", 'start': 135.95, 'duration': 3.42}, {'text': 'explosion in this little village right', 'start': 136.82, 'duration': 6.33}, {'text': 'here um I did actually notice I did like', 'start': 139.37, 'duration': 5.58}, {'text': 'the seed though so I will post the seed', 'start': 143.15, 'duration': 4.2}, {'text': ""in the description below well it's"", 'start': 144.95, 'duration': 3.27}, {'text': 'alright', 'start': 147.35, 'duration': 2.82}, {'text': ""so I'm gonna light this off I'm gonna"", 'start': 148.22, 'duration': 3.72}, {'text': 'have to light this off and then quick it', 'start': 150.17, 'duration': 3.96}, {'text': 'wait get back to you guys because it', 'start': 151.94, 'duration': 4.35}, {'text': ""does as I said before it's kind of"", 'start': 154.13, 'duration': 3.63}, {'text': 'explodes my Minecraft and this is gonna', 'start': 156.29, 'duration': 4.289}, {'text': ""make it ten times over since it's twenty"", 'start': 157.76, 'duration': 4.259}, {'text': 'thousand and just one of it makes my', 'start': 160.579, 'duration': 4.021}, {'text': 'computer Minecraft makes it render for', 'start': 162.019, 'duration': 7.101}, {'text': 'like five minutes so alright your yours', 'start': 164.6, 'duration': 4.52}, {'text': ""okay now it's finally done rendering"", 'start': 175.56, 'duration': 5.58}, {'text': 'that only took about 12 hours to render', 'start': 178.09, 'duration': 5.34}, {'text': 'that actually took a lot longer than it', 'start': 181.14, 'duration': 4.33}, {'text': 'had to I actually had to exit on', 'start': 183.43, 'duration': 3.99}, {'text': 'minecraft and allocate four more', 'start': 185.47, 'duration': 4.29}, {'text': 'gigabytes of RAM to it so there was four', 'start': 187.42, 'duration': 5.28}, {'text': 'more added onto it no wha wha lagging', 'start': 189.76, 'duration': 7.08}, {'text': 'again see parts of the village I got I', 'start': 192.7, 'duration': 5.52}, {'text': 'get it shot me all the way over there', 'start': 196.84, 'duration': 3.69}, {'text': ""okay parts of the village that's pretty"", 'start': 198.22, 'duration': 3.03}, {'text': 'extreme', 'start': 200.53, 'duration': 2.37}, {'text': ""it's what the random pumpkin in the"", 'start': 201.25, 'duration': 4.4}, {'text': 'middle of a jungle Oh', 'start': 202.9, 'duration': 2.75}, {'text': 'whoa Wow', 'start': 206.25, 'duration': 5.13}, {'text': ""that's that's like a thousand times"", 'start': 211.44, 'duration': 4.5}, {'text': 'worse than I thought it would be', 'start': 214.53, 'duration': 5.76}, {'text': 'oh the crap Wow', 'start': 215.94, 'duration': 6.39}, {'text': ""it's still rendering you can still hear"", 'start': 220.29, 'duration': 6.26}, {'text': 'it exploding Jesus', 'start': 222.33, 'duration': 4.22}, {'text': 'Wow', 'start': 226.849, 'duration': 2.42}, {'text': ""oh that is that's way worse than I"", 'start': 230.16, 'duration': 3.93}, {'text': ""thought it was going to be I'm gonna"", 'start': 232.62, 'duration': 3.84}, {'text': ""actually I'll be right back I'll be back"", 'start': 234.09, 'duration': 3.96}, {'text': 'in a bit guys I went away for the rest', 'start': 236.46, 'duration': 4.22}, {'text': 'of the splode', 'start': 238.05, 'duration': 2.63}, {'text': ""the rest of this is loaded I'm gonna get"", 'start': 241.319, 'duration': 5.73}, {'text': 'a better glimpse of all the destruction', 'start': 244.349, 'duration': 5.0}, {'text': 'while this is actually a gigantic crater', 'start': 247.049, 'duration': 6.931}, {'text': 'kind of his extreme I guess this is what', 'start': 249.349, 'duration': 8.521}, {'text': '20,000 she was just over 20,000 oohs', 'start': 253.98, 'duration': 8.55}, {'text': '20155 actually have to be exact way more', 'start': 257.87, 'duration': 6.46}, {'text': 'I spread this leg all the way across', 'start': 262.53, 'duration': 5.31}, {'text': ""this map to so I can't even imagine how"", 'start': 264.33, 'duration': 6.17}, {'text': 'big their actual world is did', 'start': 267.84, 'duration': 3.92}, {'text': 'destruction', 'start': 270.5, 'duration': 4.78}, {'text': 'why is everything on fire I think that', 'start': 271.76, 'duration': 4.689}, {'text': 'actually just kind of adds to the whole', 'start': 275.28, 'duration': 3.96}, {'text': 'effect wow I really went over here to', 'start': 276.449, 'duration': 7.261}, {'text': 'surrender and load so slow if I just', 'start': 279.24, 'duration': 11.84}, {'text': 'push myself over one of the abyss maybe', 'start': 283.71, 'duration': 7.37}, {'text': 'okay I have just a little world of it', 'start': 291.28, 'duration': 5.03}, {'text': 'rendered right here', 'start': 293.38, 'duration': 2.93}, {'text': 'Wow', 'start': 296.7, 'duration': 2.33}, {'text': ""and I've blown up T&T before but this is"", 'start': 299.8, 'duration': 4.799}, {'text': ""not I've never even had anything close"", 'start': 302.199, 'duration': 6.291}, {'text': 'to this bad this is like yonder bedrock', 'start': 304.599, 'duration': 5.79}, {'text': 'pretty sure there was a mountain right', 'start': 308.49, 'duration': 4.72}, {'text': 'behind the village - yeah I I doubt that', 'start': 310.389, 'duration': 6.381}, {'text': ""that's there that's gone long gone oh"", 'start': 313.21, 'duration': 11.1}, {'text': 'boy Wow a little bit more rendered over', 'start': 316.77, 'duration': 12.48}, {'text': ""here let's go run over here now maybe"", 'start': 324.31, 'duration': 4.94}, {'text': 'this is floating very strangely', 'start': 329.699, 'duration': 7.131}, {'text': 'I see some floating water over there I', 'start': 334.009, 'duration': 6.171}, {'text': 'just want to get to the other side', 'start': 336.83, 'duration': 3.35}, {'text': 'slowly gotta be right here somewhere', 'start': 341.42, 'duration': 5.82}, {'text': 'maybe', 'start': 344.57, 'duration': 4.589}, {'text': 'Julie', 'start': 347.24, 'duration': 4.859}, {'text': 'Wow this is still bigger than I thought', 'start': 349.159, 'duration': 5.21}, {'text': 'it was', 'start': 352.099, 'duration': 2.27}, {'text': 'yeah you can still see something over', 'start': 356.17, 'duration': 9.63}, {'text': 'there see round', 'start': 359.39, 'duration': 9.339}, {'text': 'Forrest', 'start': 365.8, 'duration': 2.929}, {'text': 'no wonder took 12 orders for all the', 'start': 374.44, 'duration': 4.46}, {'text': 'surrender hey there it is', 'start': 375.94, 'duration': 2.96}, {'text': 'Wow', 'start': 379.44, 'duration': 9.639}, {'text': ""that's actually ridiculous all right"", 'start': 381.279, 'duration': 11.46}, {'text': ""well I guess that's with 20,000 me and"", 'start': 389.079, 'duration': 8.7}, {'text': 'team meteors will do flying pigs anyways', 'start': 392.739, 'duration': 6.87}, {'text': 'if you guys like this thanks for', 'start': 397.779, 'duration': 4.7}, {'text': 'watching bye', 'start': 399.609, 'duration': 2.87}]"
